album,track_number,id,name,uri,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,artist
Vidas Pra Contar,9,5MF9P1VQAgJEPgwG29l8wy,Enguiçado,spotify:track:5MF9P1VQAgJEPgwG29l8wy,0.408,0.6890000000000001,0.618,1.71e-06,0.285,-9.019,0.0329,129.939,0.396,11,Djavan
Vidas Pra Contar,10,00QNOp6pcvh3ZUlgKzQuxp,Se Não Vira Jazz,spotify:track:00QNOp6pcvh3ZUlgKzQuxp,0.34,0.795,0.695,2.35e-06,0.183,-6.9220000000000015,0.0296,124.029,0.8490000000000001,20,Djavan
Vidas Pra Contar,11,6nKlVt7OikYb8UYxb9WOhe,Dona do Horizonte,spotify:track:6nKlVt7OikYb8UYxb9WOhe,0.847,0.627,0.3720000000000001,4.83e-06,0.0933,-8.78,0.0368,173.85,0.682,19,Djavan
Vidas Pra Contar,12,3WtVQSlPsLeSl3mrI1QM5O,Ânsia de Viver,spotify:track:3WtVQSlPsLeSl3mrI1QM5O,0.762,0.722,0.601,0.00016299999999999998,0.129,-9.007,0.038,92.943,0.7240000000000001,19,Djavan
Rua dos Amores (Ao Vivo),1,191pCOvFd5wJMbuedNY4h6,Pecado - Ao Vivo,spotify:track:191pCOvFd5wJMbuedNY4h6,0.422,0.667,0.8140000000000001,8.06e-05,0.956,-5.4220000000000015,0.0687,108.022,0.835,33,Djavan
Rua dos Amores (Ao Vivo),2,4QfO4m6hVUMJFOKonABs77,Já Não Somos Dois - Ao Vivo,spotify:track:4QfO4m6hVUMJFOKonABs77,0.458,0.6829999999999999,0.498,1.97e-06,0.815,-10.85,0.0657,87.87799999999999,0.5770000000000001,36,Djavan
Rua dos Amores (Ao Vivo),3,6lFbfPyUfKe1wFw8wHqxeB,Asa - Ao Vivo,spotify:track:6lFbfPyUfKe1wFw8wHqxeB,0.163,0.542,0.6779999999999999,5.22e-06,0.836,-8.426,0.159,199.604,0.715,33,Djavan
Rua dos Amores (Ao Vivo),4,7M6pEnhPa7dX7WeKPam81x,Meu Bem-Querer - Ao Vivo,spotify:track:7M6pEnhPa7dX7WeKPam81x,0.637,0.275,0.366,5.920000000000001e-05,0.836,-7.8,0.0284,150.134,0.14800000000000002,27,Djavan
Rua dos Amores (Ao Vivo),5,12F4WO2qJmOpId9tvK8RnN,Curumim - Ao Vivo,spotify:track:12F4WO2qJmOpId9tvK8RnN,0.595,0.778,0.638,1.77e-05,0.674,-10.244000000000002,0.0733,101.986,0.8029999999999999,33,Djavan
Rua dos Amores (Ao Vivo),6,4AGhB4cznR7f2qcBOHWJZu,Irmã de Neon - Ao Vivo,spotify:track:4AGhB4cznR7f2qcBOHWJZu,0.408,0.746,0.685,0.0,0.687,-9.241,0.311,93.911,0.87,21,Djavan
Rua dos Amores (Ao Vivo),7,3l8Hah55x0c1wD13R4ZogI,Oceano - Ao Vivo,spotify:track:3l8Hah55x0c1wD13R4ZogI,0.8009999999999999,0.388,0.16,1.6e-05,0.7929999999999999,-12.822,0.036000000000000004,172.345,0.254,33,Djavan
Rua dos Amores (Ao Vivo),8,68Dee6Tsn0qPruh6JcxDEy,Doidice - Ao Vivo,spotify:track:68Dee6Tsn0qPruh6JcxDEy,0.812,0.494,0.275,7.93e-06,0.701,-12.616,0.0452,148.143,0.388,33,Djavan
Rua dos Amores (Ao Vivo),9,2NxhdHrMB0Pf7kMFT136kb,Ares Sutis - Ao Vivo,spotify:track:2NxhdHrMB0Pf7kMFT136kb,0.784,0.5579999999999999,0.253,0.0,0.73,-11.94,0.0661,140.496,0.16,19,Djavan
Rua dos Amores (Ao Vivo),10,6lXy0awaXqFuogQt3DZR4l,Serrado - Ao Vivo,spotify:track:6lXy0awaXqFuogQt3DZR4l,0.715,0.6940000000000001,0.6409999999999999,3.69e-05,0.723,-9.638,0.0652,95.977,0.541,21,Djavan
Rua dos Amores (Ao Vivo),11,6BBEVIsVzuLxKuz0rHEh1S,Flor de Lis - Ao Vivo,spotify:track:6BBEVIsVzuLxKuz0rHEh1S,0.467,0.6829999999999999,0.645,0.00015800000000000002,0.955,-9.395,0.098,89.041,0.259,25,Djavan
Rua dos Amores (Ao Vivo),12,3SL59Nk0pfzsSQC3ttB0z7,Samurai - Ao Vivo,spotify:track:3SL59Nk0pfzsSQC3ttB0z7,0.0433,0.627,0.767,6.12e-06,0.98,-7.029,0.0502,87.979,0.588,26,Djavan
Rua dos Amores (Ao Vivo),13,5TR1fZpw6lIA6HLEcnEoPT,Seduzir - Ao Vivo,spotify:track:5TR1fZpw6lIA6HLEcnEoPT,0.254,0.6659999999999999,0.685,0.000103,0.898,-7.474,0.0761,130.231,0.675,21,Djavan
Rua dos Amores (Ao Vivo),14,1bqgdRu674PVuBivPJ6tWs,Se - Ao Vivo,spotify:track:1bqgdRu674PVuBivPJ6tWs,0.277,0.321,0.5479999999999999,8.13e-06,0.906,-9.492,0.0858,179.636,0.3720000000000001,26,Djavan
Rua dos Amores (Ao Vivo),15,4z60XIvsDCDw9KYQIkjyGA,Sina - Ao Vivo,spotify:track:4z60XIvsDCDw9KYQIkjyGA,0.141,0.639,0.841,6.48e-05,0.899,-7.24,0.0618,134.054,0.706,24,Djavan
Rua dos Amores (Ao Vivo),16,2IMSp0MBjk036STZrWjo1h,Maledeto - Bonus Track,spotify:track:2IMSp0MBjk036STZrWjo1h,0.133,0.738,0.638,0.0,0.243,-7.587999999999999,0.0496,167.997,0.8340000000000001,20,Djavan
Rua dos Amores,1,4f6RBa37z1nl4RhW4801nj,Já Não Somos Dois,spotify:track:4f6RBa37z1nl4RhW4801nj,0.653,0.721,0.501,0.0,0.11,-9.644,0.0497,88.01899999999998,0.727,25,Djavan
Rua dos Amores,2,6SNL798U9yLuGPnC7kaSg8,Anjo de Vitrô,spotify:track:6SNL798U9yLuGPnC7kaSg8,0.71,0.8190000000000001,0.519,1.4499999999999997e-05,0.205,-9.854,0.0303,115.015,0.462,21,Djavan
Rua dos Amores,3,54LcgHVe8vODeC5qG88Bzi,Triste É o Cara,spotify:track:54LcgHVe8vODeC5qG88Bzi,0.7979999999999999,0.792,0.423,0.000306,0.0845,-9.771,0.0306,96.034,0.475,21,Djavan
Rua dos Amores,4,02AWG4ugR83OTXCRhwfVp0,Acerto de Contas,spotify:track:02AWG4ugR83OTXCRhwfVp0,0.7190000000000001,0.7559999999999999,0.5870000000000001,3.77e-05,0.108,-10.328,0.0411,89.95700000000002,0.5539999999999999,19,Djavan
Rua dos Amores,5,0x1TOE2ki6L5ANjmkQF07d,Bangalô,spotify:track:0x1TOE2ki6L5ANjmkQF07d,0.86,0.524,0.299,0.0177,0.105,-11.748,0.0335,71.334,0.115,20,Djavan
Rua dos Amores,6,2opr8qVlCEvHfUiOlhpxh0,Pecado,spotify:track:2opr8qVlCEvHfUiOlhpxh0,0.477,0.8590000000000001,0.521,0.000502,0.15,-8.527000000000001,0.035,104.06,0.936,20,Djavan
Rua dos Amores,7,48x1vaq4LwK7zJheeDkvic,Ares Sutis,spotify:track:48x1vaq4LwK7zJheeDkvic,0.782,0.568,0.315,0.0,0.117,-9.988,0.0632,147.668,0.197,17,Djavan
Rua dos Amores,8,6L1R7x0Qvy3XkqazoaKcTi,Quinze Anos,spotify:track:6L1R7x0Qvy3XkqazoaKcTi,0.809,0.664,0.414,3.48e-05,0.0867,-8.896,0.0308,119.862,0.382,16,Djavan
Rua dos Amores,9,0ghVM7aQqTeA4QkfsZnQvJ,Vive,spotify:track:0ghVM7aQqTeA4QkfsZnQvJ,0.897,0.73,0.254,0.0014199999999999998,0.0937,-12.878,0.0506,74.98,0.174,23,Djavan
Rua dos Amores,10,7Ejy4FI9fxtMCr73uaZk27,Pode Esquecer,spotify:track:7Ejy4FI9fxtMCr73uaZk27,0.885,0.467,0.35,8.4e-05,0.108,-10.736,0.0383,81.41199999999998,0.58,17,Djavan
Rua dos Amores,11,2RhomtWHetMbFzVi3BAP9b,Reverberou,spotify:track:2RhomtWHetMbFzVi3BAP9b,0.7,0.637,0.5,0.00218,0.113,-9.607,0.0496,74.887,0.609,17,Djavan
Rua dos Amores,12,3yfVqEwjpHbLn8UZgNxuqG,Quase Perdida,spotify:track:3yfVqEwjpHbLn8UZgNxuqG,0.7979999999999999,0.8029999999999999,0.499,0.000266,0.196,-10.151,0.0375,114.963,0.6970000000000001,17,Djavan
Rua dos Amores,13,3dXPdQcg8IlsfSzXT14pJN,Rua Dos Amores,spotify:track:3dXPdQcg8IlsfSzXT14pJN,0.672,0.279,0.16,0.198,0.123,-11.836,0.0335,76.02600000000002,0.11,17,Djavan
Ária - Ao Vivo,1,270yG0hCdPu6h2zgO2ExzL,Seduzir - Ao Vivo,spotify:track:270yG0hCdPu6h2zgO2ExzL,0.0728,0.536,0.413,0.0,0.7,-10.752,0.0638,96.107,0.583,32,Djavan
Ária - Ao Vivo,2,2Px3PZ2qq2uFpRBpfVx8A5,Eu Te Devoro - Ao Vivo,spotify:track:2Px3PZ2qq2uFpRBpfVx8A5,0.197,0.536,0.557,7.33e-06,0.951,-10.799,0.0416,169.88,0.209,62,Djavan
Ária - Ao Vivo,3,1wPAAvCnLRzN30GYqocWFe,Lambada de Serpente - Ao Vivo,spotify:track:1wPAAvCnLRzN30GYqocWFe,0.59,0.511,0.659,4.86e-06,0.695,-9.296,0.0339,101.512,0.5489999999999999,34,Djavan
Ária - Ao Vivo,4,30fFoqR6Qi5ENoR9f5Vcug,Sabes Mentir - Ao Vivo,spotify:track:30fFoqR6Qi5ENoR9f5Vcug,0.609,0.731,0.461,0.000234,0.698,-10.447,0.0477,117.886,0.373,30,Djavan
Ária - Ao Vivo,5,4sjfdMdisTisMAmKswMh0m,Oração Ao Tempo - Ao Vivo,spotify:track:4sjfdMdisTisMAmKswMh0m,0.65,0.755,0.472,0.0717,0.942,-11.345,0.0482,148.024,0.522,31,Djavan
Ária - Ao Vivo,6,1H3gy6h1IDfcNfwtsBVvgw,Disfarça e Chora - Ao Vivo,spotify:track:1H3gy6h1IDfcNfwtsBVvgw,0.888,0.5870000000000001,0.483,1.6e-05,0.841,-10.466,0.0478,153.475,0.616,29,Djavan
Ária - Ao Vivo,7,5ueAeF5Pr2IbChRzkJezrO,Brigas Nunca Mais - Ao Vivo,spotify:track:5ueAeF5Pr2IbChRzkJezrO,0.743,0.605,0.38,0.0,0.609,-7.711,0.0405,84.213,0.472,29,Djavan
Ária - Ao Vivo,8,4AOqHGcsjcbCnvCp3QsX25,Fly Me to the Moon - Ao Vivo,spotify:track:4AOqHGcsjcbCnvCp3QsX25,0.79,0.684,0.435,4.23e-06,0.733,-10.285,0.0712,132.769,0.406,33,Djavan
Ária - Ao Vivo,9,5tYgCbUz6CsW1R0vxkaOZA,La Noche - Ao Vivo,spotify:track:5tYgCbUz6CsW1R0vxkaOZA,0.615,0.489,0.5770000000000001,1.73e-05,0.963,-10.179,0.0929,157.261,0.443,28,Djavan
Ária - Ao Vivo,10,1EjOi5XnsLuhvmj4SxZxJv,Palco - Ao Vivo,spotify:track:1EjOi5XnsLuhvmj4SxZxJv,0.128,0.425,0.621,0.00242,0.718,-10.242,0.0822,157.36700000000005,0.674,31,Djavan
Ária - Ao Vivo,11,70DnQ0V9cTAdiopOHr2ZD7,Transe - Ao Vivo,spotify:track:70DnQ0V9cTAdiopOHr2ZD7,0.051,0.682,0.586,2.08e-05,0.113,-9.196,0.0446,90.053,0.6729999999999999,27,Djavan
Ária - Ao Vivo,12,1PLvczxdADq6R782nMsKFp,Flor de Lis - Ao Vivo,spotify:track:1PLvczxdADq6R782nMsKFp,0.392,0.7120000000000001,0.58,5.33e-06,0.898,-10.447,0.0631,94.948,0.481,35,Djavan
Ária - Ao Vivo,13,4xQ41DGbHq5janoToNM5Gu,Linha do Equador - Ao Vivo,spotify:track:4xQ41DGbHq5janoToNM5Gu,0.0239,0.5579999999999999,0.866,3.05e-05,0.966,-8.825,0.107,172.013,0.701,37,Djavan
Ária - Ao Vivo,14,1RTXBfT5VsEDDp56lKuXRB,Samurai - Ao Vivo,spotify:track:1RTXBfT5VsEDDp56lKuXRB,0.0705,0.615,0.737,0.000125,0.7390000000000001,-8.022,0.048,91.948,0.6890000000000001,42,Djavan
Ária - Ao Vivo,15,5ftlFoxxbmmIVcTNgb6rKA,Sina - Ao Vivo,spotify:track:5ftlFoxxbmmIVcTNgb6rKA,0.000136,0.66,0.726,0.000189,0.695,-8.161,0.0269,116.953,0.7290000000000001,32,Djavan
Ária - Ao Vivo,16,3fWKpvGNB6sRiAtch5Gkav,Lilás - Ao Vivo,spotify:track:3fWKpvGNB6sRiAtch5Gkav,0.00279,0.551,0.773,4.33e-05,0.92,-8.414,0.051,131.94899999999998,0.507,33,Djavan
Ária,1,1tX11VR5wSRhBgcrTUoHY7,Disfarça e Chora,spotify:track:1tX11VR5wSRhBgcrTUoHY7,0.905,0.747,0.185,0.0172,0.103,-11.699000000000002,0.0498,151.833,0.588,23,Djavan
Ária,2,2sYofHhuWDXwTGQxZiSnws,Oração Ao Tempo,spotify:track:2sYofHhuWDXwTGQxZiSnws,0.878,0.802,0.268,0.00293,0.127,-11.767,0.0531,147.863,0.6509999999999999,24,Djavan
Ária,3,4Be1zUQcOEgZ3Xhb0QJkQU,Sabes Mentir,spotify:track:4Be1zUQcOEgZ3Xhb0QJkQU,0.905,0.805,0.238,0.0034,0.0996,-11.784,0.0469,118.05,0.35,24,Djavan
Ária,4,6IKi70nhosvDndoe51vrTk,Apoteose Ao Samba,spotify:track:6IKi70nhosvDndoe51vrTk,0.907,0.777,0.35200000000000004,0.0,0.13,-9.726,0.0342,81.95200000000001,0.458,19,Djavan
Ária,5,7DBONFMp8oLdQo9MCvmtI1,Luz e Mistério,spotify:track:7DBONFMp8oLdQo9MCvmtI1,0.865,0.674,0.208,0.00918,0.114,-14.154000000000002,0.0358,125.861,0.62,20,Djavan
Ária,6,0Gwvxb4xwxVldXpGtVVtvr,La Noche,spotify:track:0Gwvxb4xwxVldXpGtVVtvr,0.913,0.708,0.32,0.000148,0.0839,-12.388,0.0496,155.88,0.568,18,Djavan
Ária,7,75YmErXG6MHOAtnyxMksQB,Treze de Dezembro - Instrumental,spotify:track:75YmErXG6MHOAtnyxMksQB,0.851,0.569,0.415,0.0357,0.103,-12.115,0.0819,171.832,0.743,16,Djavan
Ária,8,4xBzagmOOmCDJZfl5AnaSs,Valsa Brasileira,spotify:track:4xBzagmOOmCDJZfl5AnaSs,0.926,0.573,0.136,0.0,0.153,-13.508,0.0517,93.321,0.33,21,Djavan
Ária,9,2CdZEpefE9ZnGPTMJhC0T5,Brigas Nunca Mais,spotify:track:2CdZEpefE9ZnGPTMJhC0T5,0.878,0.574,0.145,0.0,0.0988,-10.693,0.0577,85.53299999999999,0.569,19,Djavan
Ária,10,3WbJBg5P23EhEC7o5NN2lu,Fly Me to the Moon,spotify:track:3WbJBg5P23EhEC7o5NN2lu,0.895,0.733,0.192,2.3800000000000006e-05,0.119,-12.344,0.043,135.952,0.386,24,Djavan
Ária,11,71tkqTQdhkmegenUDiOw6L,Nada a Nos Separar,spotify:track:71tkqTQdhkmegenUDiOw6L,0.907,0.72,0.182,3.5e-05,0.107,-13.019,0.0339,96.111,0.249,17,Djavan
Ária,12,772sHHNqTaORJ8fTGYT6N1,Palco,spotify:track:772sHHNqTaORJ8fTGYT6N1,0.774,0.627,0.557,0.000364,0.0694,-10.111,0.14300000000000002,115.529,0.8079999999999999,26,Djavan
Matizes,1,6XM6wC7VFZykaSXsCI3KLe,Joaninha,spotify:track:6XM6wC7VFZykaSXsCI3KLe,0.2,0.377,0.415,0.0,0.0906,-7.883999999999999,0.0302,142.125,0.255,15,Djavan
Matizes,2,6JOPg2i9NzGz0LGcdfY9oW,Azedo e Amargo,spotify:track:6JOPg2i9NzGz0LGcdfY9oW,0.459,0.48,0.544,0.0,0.1,-8.043,0.0327,123.974,0.197,14,Djavan
Matizes,3,7I1J3cL2mcToiHebrG10P2,Mea-Culpa,spotify:track:7I1J3cL2mcToiHebrG10P2,0.63,0.738,0.62,0.0,0.109,-8.448,0.0501,115.996,0.48,13,Djavan
Matizes,4,5cCzribievwO5fAba9wVeo,Imposto,spotify:track:5cCzribievwO5fAba9wVeo,0.542,0.703,0.431,9.76e-05,0.0992,-12.114,0.0291,125.92,0.278,13,Djavan
Matizes,5,6FGTPdhbIGsdQsLfgoucRc,Delírio Dos Mortais,spotify:track:6FGTPdhbIGsdQsLfgoucRc,0.7120000000000001,0.759,0.522,1.4e-06,0.111,-10.501,0.0797,90.908,0.435,19,Djavan
Matizes,6,6MqkBIcVKnXnhYXUNK3GjC,Louça Fina,spotify:track:6MqkBIcVKnXnhYXUNK3GjC,0.816,0.601,0.405,0.00192,0.0891,-11.777,0.0253,88.081,0.545,15,Djavan
Matizes,7,6V1gqc2EBjQ9pTXKrE43dh,Matizes,spotify:track:6V1gqc2EBjQ9pTXKrE43dh,0.77,0.609,0.6579999999999999,5.54e-06,0.17800000000000002,-8.977,0.0322,155.718,0.401,14,Djavan
Matizes,8,0uRWaQX4wmW6JnyEo2Of0R,Por uma Vida Em Paz,spotify:track:0uRWaQX4wmW6JnyEo2Of0R,0.87,0.274,0.174,0.0,0.103,-14.524,0.0393,180.961,0.0791,12,Djavan
Matizes,9,3uKiybLryFR6LJkOMVAXC7,Desandou,spotify:track:3uKiybLryFR6LJkOMVAXC7,0.743,0.505,0.542,2.79e-06,0.0798,-9.563,0.0403,95.966,0.578,20,Djavan
Matizes,10,4bs93TFC0h9PMxGm52jQjA,Adorava Me Ver Como Seu,spotify:track:4bs93TFC0h9PMxGm52jQjA,0.6679999999999999,0.628,0.644,0.0,0.14800000000000002,-9.243,0.0373,93.827,0.623,16,Djavan
Matizes,11,0kFvwYKnk5ip1gXyQje3IU,Pedra,spotify:track:0kFvwYKnk5ip1gXyQje3IU,0.552,0.741,0.665,0.0,0.302,-9.037,0.0314,117.959,0.512,21,Djavan
Matizes,12,6PqcuDrew8BsCaqStdZ37I,Fera,spotify:track:6PqcuDrew8BsCaqStdZ37I,0.632,0.685,0.5720000000000001,0.000377,0.128,-8.433,0.031,79.985,0.564,16,Djavan
"Na Pista, Etc.",1,5Wi01bejXnSeQgjn78OViH,Tanta Saudade,spotify:track:5Wi01bejXnSeQgjn78OViH,0.0455,0.792,0.866,0.000385,0.041,-7.192,0.047,121.002,0.861,20,Djavan
"Na Pista, Etc.",2,71CrrV3VRM5SmoOvQWjPev,Asa,spotify:track:71CrrV3VRM5SmoOvQWjPev,0.067,0.79,0.8809999999999999,0.000426,0.0452,-5.274,0.0993,95.001,0.772,13,Djavan
"Na Pista, Etc.",3,0uv80Hj0ObSzr02GEOvnGO,Azul,spotify:track:0uv80Hj0ObSzr02GEOvnGO,0.223,0.731,0.778,0.00369,0.0971,-7.326,0.0367,125.998,0.957,29,Djavan
"Na Pista, Etc.",4,2dFXvOOadWfLDTFFSizePD,Miragem,spotify:track:2dFXvOOadWfLDTFFSizePD,0.0141,0.767,0.7170000000000001,1.7e-05,0.462,-8.148,0.0729,126.035,0.789,13,Djavan
"Na Pista, Etc.",5,0L7bo7HrTmJVQ6eLMpQ1lY,Sina,spotify:track:0L7bo7HrTmJVQ6eLMpQ1lY,0.0244,0.885,0.8079999999999999,5.59e-06,0.105,-6.307,0.0375,109.996,0.9,30,Djavan
"Na Pista, Etc.",6,5dYq8GcNFK6fHvKwcm0aBi,Capim,spotify:track:5dYq8GcNFK6fHvKwcm0aBi,0.0326,0.6409999999999999,0.789,0.0767,0.2,-7.612999999999999,0.0512,180.03,0.7140000000000001,16,Djavan
"Na Pista, Etc.",7,3T0FvDCxoqJ4nieFnniLLL,Fato Consumado,spotify:track:3T0FvDCxoqJ4nieFnniLLL,0.00173,0.8140000000000001,0.546,0.00047,0.103,-10.477,0.0847,94.011,0.815,16,Djavan
"Na Pista, Etc.",8,251psUhw9PlmWAHPGzzY8l,Acelerou,spotify:track:251psUhw9PlmWAHPGzzY8l,0.0803,0.672,0.8909999999999999,0.00015900000000000002,0.0584,-4.119,0.0933,195.983,0.855,25,Djavan
"Na Pista, Etc.",9,1IjeyhhYfy5VIW5fDkLwKY,Se,spotify:track:1IjeyhhYfy5VIW5fDkLwKY,0.0496,0.81,0.478,0.00032,0.106,-7.454,0.0537,92.996,0.525,26,Djavan
"Na Pista, Etc.",10,3TdIpgXmNYb7d2upGoqXge,Tanta Saudade - Remix,spotify:track:3TdIpgXmNYb7d2upGoqXge,0.0229,0.7859999999999999,0.8390000000000001,0.0014199999999999998,0.318,-7.967,0.0488,120.994,0.912,17,Djavan
"Na Pista, etc.",1,1qxJwPYnt2dzVZp4eNAw1u,Tanta Saudade,spotify:track:1qxJwPYnt2dzVZp4eNAw1u,0.0442,0.79,0.861,0.00053,0.0407,-7.182,0.048,121.001,0.8690000000000001,0,Djavan
"Na Pista, etc.",2,4JPxNEUlmnjjZp9ChGqGeG,Asa,spotify:track:4JPxNEUlmnjjZp9ChGqGeG,0.0558,0.782,0.875,0.000675,0.046,-5.239,0.118,94.993,0.7440000000000001,0,Djavan
"Na Pista, etc.",3,0loAvDJS71gAa4Xx8RBdQ6,Azul,spotify:track:0loAvDJS71gAa4Xx8RBdQ6,0.221,0.727,0.755,0.00251,0.101,-7.324,0.037000000000000005,126.008,0.95,0,Djavan
"Na Pista, etc.",4,1OoGsq5T3HJrmDfBVndrUc,Miragem,spotify:track:1OoGsq5T3HJrmDfBVndrUc,0.0112,0.768,0.7,3.19e-05,0.483,-8.113999999999999,0.0729,126.042,0.8109999999999999,0,Djavan
"Na Pista, etc.",5,7ekKc6aWpdW3B5ZcWvb6Ji,Sina,spotify:track:7ekKc6aWpdW3B5ZcWvb6Ji,0.0278,0.8909999999999999,0.8109999999999999,3.54e-06,0.104,-6.314,0.0376,109.997,0.906,0,Djavan
"Na Pista, etc.",6,09wncvWV8arFr6iVzD62xG,Capim,spotify:track:09wncvWV8arFr6iVzD62xG,0.036000000000000004,0.642,0.785,0.141,0.131,-7.593,0.0595,180.043,0.6970000000000001,0,Djavan
"Na Pista, etc.",7,6j4UZCh8ws7JG5AzByQ9cz,Fato Consumado,spotify:track:6j4UZCh8ws7JG5AzByQ9cz,0.00186,0.821,0.527,0.000279,0.11,-10.452,0.0846,94.002,0.7909999999999999,0,Djavan
"Na Pista, etc.",8,655h2p3vAzEejgvSuNBaXD,Acelerou,spotify:track:655h2p3vAzEejgvSuNBaXD,0.0759,0.7959999999999999,0.893,0.000227,0.0561,-4.133,0.0531,98.008,0.831,0,Djavan
"Na Pista, etc.",9,0ze0QavdV4O1YuyPlrVQDx,Se,spotify:track:0ze0QavdV4O1YuyPlrVQDx,0.0503,0.809,0.479,0.0002,0.107,-7.449,0.0542,92.995,0.52,0,Djavan
"Na Pista, etc.",10,4mJYfJ8EQ49ME3OeAyeWzG,Tanta Saudade (Versao 2),spotify:track:4mJYfJ8EQ49ME3OeAyeWzG,0.0223,0.7879999999999999,0.838,0.0009789999999999998,0.319,-7.978,0.0471,121.037,0.913,0,Djavan
"Na Pista, etc.",11,4ULZdt4wchkgji8bp9rIn0,Celeuma,spotify:track:4ULZdt4wchkgji8bp9rIn0,0.843,0.6629999999999999,0.612,0.0024,0.213,-11.439,0.0343,159.91,0.679,0,Djavan
"Na Pista, etc.",12,1znIc6D8CPr7Xw7EIjyqCs,Flor Do Medo,spotify:track:1znIc6D8CPr7Xw7EIjyqCs,0.7440000000000001,0.642,0.544,8.45e-05,0.142,-8.772,0.0321,87.929,0.509,0,Djavan
Vaidade,1,6U2LDHu1EHxH62nbSxUvSd,Se Acontecer,spotify:track:6U2LDHu1EHxH62nbSxUvSd,0.768,0.608,0.341,1.12e-06,0.168,-10.864,0.025,94.086,0.0895,24,Djavan
Vaidade,2,5zO1MNX6m0lUDAT5IhBYjv,Flor do Medo,spotify:track:5zO1MNX6m0lUDAT5IhBYjv,0.737,0.6559999999999999,0.54,8.070000000000001e-05,0.142,-8.751,0.0314,87.906,0.51,31,Djavan
Vaidade,3,4o9nTeHvXvTXABfQIYPCFx,Sentimento Verdadeiro,spotify:track:4o9nTeHvXvTXABfQIYPCFx,0.735,0.7490000000000001,0.431,5.260000000000001e-05,0.145,-12.952,0.0277,110.986,0.34,15,Djavan
Vaidade,4,5TSzZAFEi5xFLPSqXmezhL,Mundo Vasto,spotify:track:5TSzZAFEi5xFLPSqXmezhL,0.679,0.711,0.679,7.57e-05,0.07200000000000001,-10.802,0.0477,93.937,0.77,16,Djavan
Vaidade,5,5lU3EVgyZbVn7ephSNDV4d,Amor Algum,spotify:track:5lU3EVgyZbVn7ephSNDV4d,0.404,0.644,0.581,2.3e-06,0.113,-8.454,0.0283,119.997,0.218,15,Djavan
Vaidade,6,441QD6CNndVNcXRyZ2Qfla,Vaidade,spotify:track:441QD6CNndVNcXRyZ2Qfla,0.54,0.667,0.428,0.00192,0.113,-11.345,0.0297,135.121,0.132,15,Djavan
Vaidade,7,0xstGz7c3ywqKswn6EsC3F,Dia Azul,spotify:track:0xstGz7c3ywqKswn6EsC3F,0.895,0.68,0.254,9.940000000000003e-05,0.101,-11.3,0.0549,77.057,0.284,17,Djavan
Vaidade,8,18KvVkvNRIKvKX26GCX9nd,Bailarina,spotify:track:18KvVkvNRIKvKX26GCX9nd,0.741,0.66,0.375,0.0,0.127,-11.593,0.0269,97.001,0.387,15,Djavan
Vaidade,9,3oZjosDrs7gzylZY5zb3NN,Celeuma,spotify:track:3oZjosDrs7gzylZY5zb3NN,0.85,0.7,0.623,0.00215,0.249,-11.380999999999998,0.0386,80.015,0.674,21,Djavan
Vaidade,10,2SWTCVzoR8mJ2DTNuIS6UL,Estátua de Sal,spotify:track:2SWTCVzoR8mJ2DTNuIS6UL,0.672,0.644,0.433,0.0,0.0867,-9.496,0.0327,81.072,0.379,15,Djavan
Vaidade,11,4yxHvU8m2N9KEMnDvAZ5Q0,Tainá-Flor,spotify:track:4yxHvU8m2N9KEMnDvAZ5Q0,0.619,0.66,0.672,0.00533,0.0686,-9.1,0.0376,89.95,0.8140000000000001,13,Djavan
Vaidade,12,5AYxSStWzC7N2Xywb5hACD,Dorme Sofia,spotify:track:5AYxSStWzC7N2Xywb5hACD,0.932,0.528,0.123,0.0,0.175,-17.125,0.0343,84.8,0.654,11,Djavan
2 Em 1,1,4QlSZJgrXxU7RvvvkKJRVp,Cara De Índio,spotify:track:4QlSZJgrXxU7RvvvkKJRVp,0.491,0.8290000000000001,0.491,0.0,0.095,-10.376,0.0355,115.079,0.856,9,Djavan
2 Em 1,2,3V4iXscZBjy0OYqU9iMrry,Serrado,spotify:track:3V4iXscZBjy0OYqU9iMrry,0.0954,0.581,0.847,2.67e-06,0.162,-9.53,0.0461,102.561,0.878,15,Djavan
2 Em 1,3,4ctfYHG54Pfs0W99ReHIPR,Água,spotify:track:4ctfYHG54Pfs0W99ReHIPR,0.0558,0.409,0.493,0.0,0.078,-8.887,0.0224,88.211,0.603,10,Djavan
2 Em 1,4,1tP6tneShsc6GA7nHJFrBU,Álibi,spotify:track:1tP6tneShsc6GA7nHJFrBU,0.278,0.35700000000000004,0.415,0.0,0.099,-7.941,0.0289,138.42600000000002,0.138,11,Djavan
2 Em 1,5,7GF745KWRHaXYQVm68rjfz,Numa Esquina De Hanói,spotify:track:7GF745KWRHaXYQVm68rjfz,0.468,0.598,0.71,0.0,0.278,-8.128,0.0335,158.041,0.77,9,Djavan
2 Em 1,6,3uLy33wqFwtwFY1nSsHbEy,Minha Mãe,spotify:track:3uLy33wqFwtwFY1nSsHbEy,0.086,0.381,0.383,0.0,0.228,-9.549,0.0262,90.805,0.411,7,Djavan
